Metodo,Base,Estatistica,Variavel,Valor
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute01,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute02,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute03,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute04,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute05,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute06,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute07,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute08,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute09,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute10,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute11,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute12,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute13,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute14,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute15,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute16,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute17,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute18,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute19,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute20,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute21,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute22,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute23,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute24,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute25,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute26,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute27,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute28,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute29,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute30,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute31,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute32,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute33,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,attribute34,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,aa,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,ao,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,dcl,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,iy,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,sh,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,0,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,1,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,2,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,3,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,4,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,5,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,6,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,7,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,8,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,9,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,10,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,11,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,12,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,13,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,14,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,15,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,16,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,17,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,18,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,19,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,20,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,21,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,22,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,23,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,24,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,25,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,26,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,27,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,28,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,29,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,30,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,31,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,32,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,33,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,34,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,35,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,36,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,37,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,38,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,39,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,40,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,41,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,42,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,43,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,44,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,45,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,46,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,48,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Minimo,49,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,time,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v1,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v2,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v3,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v4,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v5,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v6,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v7,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v8,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v9,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v10,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v11,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v12,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v13,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v14,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v15,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v16,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v17,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v18,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v19,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v20,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v21,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v22,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v23,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v24,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v25,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v26,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v27,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,v28,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,amount,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,radius1,28.11
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,texture1,33.56
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,perimeter1,188.5
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,area1,2501
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,smoothness1,0.1447
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,compactness1,0.3454
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,concavity1,0.4268
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,concave_points1,0.2012
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,symmetry1,0.2906
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,fractal_dimension1,0.09575
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,radius2,2.873
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,texture2,3.647
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,perimeter2,21.98
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,area2,542.2
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,smoothness2,0.02333
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,compactness2,0.1354
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,concavity2,0.396
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,concave_points2,0.05279
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,symmetry2,0.07895
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,fractal_dimension2,0.02984
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,radius3,36.04
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,texture3,49.54
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,perimeter3,251.2
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,area3,4254
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,smoothness3,0.2226
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,compactness3,1.058
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,concavity3,1.252
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,concave_points3,0.291
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,symmetry3,0.5774
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,fractal_dimension3,0.2075
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,pregnancies,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,glucose,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,bloodpressure,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,skinthickness,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,insulin,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,bmi,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,diabetespedigreefunction,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,age,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute01,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute02,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute03,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute04,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute05,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute06,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute07,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute08,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute09,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute10,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute11,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute12,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute13,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute14,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute15,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute16,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute17,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute18,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute19,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute20,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute21,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute22,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute23,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute24,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute25,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute26,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute27,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute28,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute29,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute30,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute31,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute32,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute33,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,attribute34,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,aa,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,ao,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,dcl,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,iy,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,sh,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,0,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,1,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,2,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,3,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,4,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,5,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,6,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,7,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,8,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,9,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,10,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,11,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,12,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,13,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,14,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,15,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,16,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,17,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,18,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,19,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,20,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,21,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,22,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,23,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,24,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,25,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,26,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,27,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,28,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,29,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,30,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,31,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,32,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,33,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,34,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,35,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,36,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,37,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,38,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,39,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,40,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,41,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,42,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,43,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,44,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,45,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,46,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,48,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),Maximo,49,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,time,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v4,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v5,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v6,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v7,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v8,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v9,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v10,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v11,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v12,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v13,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v14,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v15,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v16,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v17,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v18,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v19,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v20,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v21,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v22,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v23,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v24,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v25,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v26,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v27,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,v28,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,amount,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,radius1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,texture1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,perimeter1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,area1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,smoothness1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,compactness1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,concavity1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,concave_points1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,symmetry1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,fractal_dimension1,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,radius2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,texture2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,perimeter2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,area2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,smoothness2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,compactness2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,concavity2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,concave_points2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,symmetry2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,fractal_dimension2,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,radius3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,texture3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,perimeter3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,area3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,smoothness3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,compactness3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,concavity3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,concave_points3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,symmetry3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,fractal_dimension3,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,pregnancies,3.99
OVERSAMPLING,03-Pima Indians Diabetes,Media,glucose,125.092
OVERSAMPLING,03-Pima Indians Diabetes,Media,bloodpressure,68.681
OVERSAMPLING,03-Pima Indians Diabetes,Media,skinthickness,20.591
OVERSAMPLING,03-Pima Indians Diabetes,Media,insulin,87.37
OVERSAMPLING,03-Pima Indians Diabetes,Media,bmi,32.8805
OVERSAMPLING,03-Pima Indians Diabetes,Media,diabetespedigreefunction,0.49251
OVERSAMPLING,03-Pima Indians Diabetes,Media,age,33.867
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute01,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute02,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute03,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute04,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute05,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute06,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute07,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute08,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute09,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute10,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute11,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute12,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute13,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute14,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute15,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute16,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute17,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute18,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute19,NA
OVERSAMPLING,03-Pima Indians Diabetes,Media,attribute20,NA
